RowKey,Order ID,Order Date,Ship Date,Ship Mode,Profit,Quantity,Sales
4280,US-2011-137869,2013-03-28 00:00:00,2013-04-02 00:00:00,Standard Class,109.50,7.00,1190.84
4281,US-2011-138247,2013-12-24 00:00:00,2013-12-29 00:00:00,Standard Class,188.78,17.00,1461.17
4282,US-2011-138758,2013-07-07 00:00:00,2013-07-11 00:00:00,Standard Class,-34.66,4.00,241.19
4283,US-2011-138828,2013-09-02 00:00:00,2013-09-03 00:00:00,First Class,23.19,8.00,72.69
4284,US-2011-138835,2013-09-10 00:00:00,2013-09-14 00:00:00,Standard Class,4.72,2.00,9.64
4285,US-2011-139500,2013-11-16 00:00:00,2013-11-20 00:00:00,Standard Class,-1.07,2.00,37.30
4286,US-2011-139640,2013-11-07 00:00:00,2013-11-11 00:00:00,Second Class,18.13,9.00,146.69
4287,US-2011-140116,2013-03-10 00:00:00,2013-03-17 00:00:00,Standard Class,-6.55,7.00,719.58
4288,US-2011-140452,2013-12-06 00:00:00,2013-12-10 00:00:00,Standard Class,-180.17,20.00,314.55
4289,US-2011-140914,2013-11-11 00:00:00,2013-11-15 00:00:00,Standard Class,-64.96,6.00,808.93
4290,US-2011-141215,2013-06-15 00:00:00,2013-06-21 00:00:00,Standard Class,-90.12,9.00,906.43
4291,US-2011-141257,2013-06-08 00:00:00,2013-06-14 00:00:00,Standard Class,73.19,3.00,585.55
4292,US-2011-143231,2013-12-31 00:00:00,2014-01-03 00:00:00,First Class,50.74,8.00,177.17
4293,US-2011-143287,2013-11-11 00:00:00,2013-11-17 00:00:00,Standard Class,133.70,11.00,277.57
4294,US-2011-143581,2013-08-19 00:00:00,2013-08-23 00:00:00,Standard Class,10.35,3.00,344.91
4295,US-2011-143707,2013-03-01 00:00:00,2013-03-05 00:00:00,Standard Class,1.60,3.00,5.94
4296,US-2011-143721,2013-11-23 00:00:00,2013-11-26 00:00:00,Second Class,-35.51,2.00,155.37
4297,US-2011-144078,2013-11-25 00:00:00,2013-11-29 00:00:00,Standard Class,104.25,12.00,1272.70
4298,US-2011-146353,2013-10-14 00:00:00,2013-10-16 00:00:00,Second Class,27.20,9.00,292.82
4299,US-2011-147606,2013-11-26 00:00:00,2013-12-01 00:00:00,Second Class,-14.48,5.00,19.30
4300,US-2011-147627,2013-01-20 00:00:00,2013-01-26 00:00:00,Standard Class,437.25,27.00,1859.40
4301,US-2011-147648,2013-11-26 00:00:00,2013-12-01 00:00:00,Standard Class,40.17,2.00,81.98
4302,US-2011-147704,2013-11-16 00:00:00,2013-11-21 00:00:00,Standard Class,107.71,20.00,308.60
4303,US-2011-147774,2013-01-20 00:00:00,2013-01-26 00:00:00,Standard Class,-51.52,1.00,67.19
4304,US-2011-148194,2013-05-04 00:00:00,2013-05-07 00:00:00,First Class,22.93,11.00,69.86
4305,US-2011-148838,2013-03-17 00:00:00,2013-03-21 00:00:00,Standard Class,-1031.67,25.00,3455.13
4306,US-2011-149034,2013-11-19 00:00:00,2013-11-21 00:00:00,First Class,-1.19,1.00,47.50
4307,US-2011-150119,2013-04-23 00:00:00,2013-04-27 00:00:00,Standard Class,-21.54,16.00,592.57
4308,US-2011-150126,2013-07-27 00:00:00,2013-08-02 00:00:00,Standard Class,32.23,11.00,65.78
4309,US-2011-150434,2013-07-19 00:00:00,2013-07-24 00:00:00,Standard Class,101.00,6.00,455.23
4310,US-2011-150532,2013-07-14 00:00:00,2013-07-21 00:00:00,Standard Class,6.29,5.00,55.92
4311,US-2011-150574,2013-12-19 00:00:00,2013-12-25 00:00:00,Standard Class,-22.27,7.00,252.61
4312,US-2011-150924,2013-09-12 00:00:00,2013-09-16 00:00:00,Second Class,-8.03,5.00,5.18
4313,US-2011-151015,2013-10-14 00:00:00,2013-10-20 00:00:00,Standard Class,102.76,20.00,344.27
4314,US-2011-151925,2013-09-26 00:00:00,2013-10-01 00:00:00,Second Class,0.00,2.00,145.57
4315,US-2011-152030,2013-12-26 00:00:00,2013-12-28 00:00:00,Second Class,-8.58,3.00,600.56
4316,US-2011-152723,2013-09-26 00:00:00,2013-09-26 00:00:00,Same Day,-1.40,1.00,0.88
4317,US-2011-154655,2013-10-12 00:00:00,2013-10-17 00:00:00,Standard Class,2.50,2.00,22.24
4318,US-2011-154879,2013-05-06 00:00:00,2013-05-11 00:00:00,Standard Class,32.94,8.00,113.72
4319,US-2011-155502,2013-01-26 00:00:00,2013-01-31 00:00:00,Standard Class,105.56,34.00,944.61
4320,US-2011-155544,2013-03-21 00:00:00,2013-03-25 00:00:00,Standard Class,17.87,11.00,310.53
4321,US-2011-155817,2013-10-03 00:00:00,2013-10-09 00:00:00,Standard Class,5.08,5.00,67.76
4322,US-2011-155894,2013-07-26 00:00:00,2013-07-30 00:00:00,Second Class,-29.34,3.00,123.55
4323,US-2011-156216,2013-09-13 00:00:00,2013-09-17 00:00:00,Standard Class,-12.43,7.00,18.65
4324,US-2011-156559,2013-08-19 00:00:00,2013-08-26 00:00:00,Standard Class,172.48,9.00,638.82
4325,US-2011-157021,2013-04-01 00:00:00,2013-04-06 00:00:00,Second Class,20.35,6.00,46.69
4326,US-2011-157070,2013-06-01 00:00:00,2013-06-06 00:00:00,Standard Class,78.88,9.00,204.08
4327,US-2011-157231,2013-04-05 00:00:00,2013-04-09 00:00:00,Standard Class,56.53,7.00,115.36
4328,US-2011-157385,2013-11-23 00:00:00,2013-11-25 00:00:00,First Class,-27.32,11.00,1037.19
4329,US-2011-157406,2013-04-25 00:00:00,2013-04-29 00:00:00,Standard Class,4.17,5.00,16.61
4330,US-2011-157847,2013-04-02 00:00:00,2013-04-06 00:00:00,Second Class,19.82,12.00,60.21
4331,US-2011-158057,2013-03-22 00:00:00,2013-03-26 00:00:00,Standard Class,-45.32,9.00,59.11
4332,US-2011-158365,2013-04-12 00:00:00,2013-04-17 00:00:00,Standard Class,15.55,5.00,32.40
4333,US-2011-158400,2013-10-25 00:00:00,2013-10-28 00:00:00,First Class,18.53,4.00,49.41
4334,US-2011-158638,2013-09-17 00:00:00,2013-09-21 00:00:00,Standard Class,-4.12,4.00,5.89
4335,US-2011-159611,2013-12-27 00:00:00,2014-01-01 00:00:00,Second Class,-43.34,5.00,300.51
4336,US-2011-159618,2013-11-12 00:00:00,2013-11-16 00:00:00,Standard Class,17.79,18.00,203.12
4337,US-2011-159926,2013-11-18 00:00:00,2013-11-22 00:00:00,Standard Class,-161.26,14.00,730.01
4338,US-2011-160444,2013-07-05 00:00:00,2013-07-05 00:00:00,Same Day,-79.33,14.00,502.20
4339,US-2011-160780,2013-06-21 00:00:00,2013-06-21 00:00:00,Same Day,-24.91,9.00,36.25
4340,US-2011-161305,2013-06-06 00:00:00,2013-06-12 00:00:00,Standard Class,-33.39,5.00,38.57
4341,US-2011-161613,2013-12-01 00:00:00,2013-12-03 00:00:00,Second Class,-19.26,3.00,674.06
4342,US-2011-163146,2013-05-16 00:00:00,2013-05-20 00:00:00,Standard Class,3.38,3.00,56.40
4343,US-2011-163797,2013-04-08 00:00:00,2013-04-13 00:00:00,Standard Class,-11.83,8.00,49.79
4344,US-2011-164406,2013-08-15 00:00:00,2013-08-19 00:00:00,Standard Class,93.78,17.00,505.28
4345,US-2011-164616,2013-08-19 00:00:00,2013-08-21 00:00:00,Second Class,-57.71,6.00,85.96
4346,US-2011-164644,2013-07-22 00:00:00,2013-07-24 00:00:00,Second Class,1.33,1.00,26.63
4347,US-2011-164763,2013-03-17 00:00:00,2013-03-21 00:00:00,Standard Class,42.81,14.00,103.50
4348,US-2011-165589,2013-02-18 00:00:00,2013-02-18 00:00:00,Same Day,-11.32,5.00,25.16
4349,US-2011-165659,2013-06-01 00:00:00,2013-06-06 00:00:00,Standard Class,238.40,13.00,904.13
4350,US-2011-165862,2013-07-13 00:00:00,2013-07-17 00:00:00,Standard Class,4.39,3.00,351.22
4351,US-2011-166310,2013-09-21 00:00:00,2013-09-23 00:00:00,First Class,-7.48,2.00,8.54
4352,US-2011-166828,2013-08-22 00:00:00,2013-08-25 00:00:00,First Class,5.66,2.00,11.56
4353,US-2011-167262,2013-10-31 00:00:00,2013-11-03 00:00:00,Second Class,83.51,8.00,742.34
4354,US-2011-167633,2013-09-30 00:00:00,2013-10-05 00:00:00,Standard Class,5.44,3.00,15.55
4355,US-2011-167738,2013-12-24 00:00:00,2013-12-29 00:00:00,Standard Class,59.70,7.00,435.13
4356,US-2011-168501,2013-11-21 00:00:00,2013-11-27 00:00:00,Standard Class,17.30,6.00,269.59
4357,US-2011-169390,2013-02-07 00:00:00,2013-02-10 00:00:00,Second Class,9.74,4.00,64.96
4358,US-2011-169789,2013-12-30 00:00:00,2014-01-04 00:00:00,Standard Class,-459.99,5.00,551.99
4359,US-2012-100069,2014-06-29 00:00:00,2014-07-03 00:00:00,Standard Class,72.89,2.00,269.98
4360,US-2012-100377,2014-08-28 00:00:00,2014-09-01 00:00:00,Standard Class,874.99,5.00,2799.96
4361,US-2012-100531,2014-09-27 00:00:00,2014-09-29 00:00:00,First Class,-35.37,5.00,39.37
4362,US-2012-101399,2014-01-17 00:00:00,2014-01-24 00:00:00,Standard Class,-312.06,7.00,254.74
4363,US-2012-101511,2014-11-21 00:00:00,2014-11-23 00:00:00,Second Class,-15.11,12.00,412.68
4364,US-2012-103471,2014-12-24 00:00:00,2014-12-28 00:00:00,Standard Class,-785.16,10.00,604.10
4365,US-2012-103996,2014-03-29 00:00:00,2014-03-31 00:00:00,Second Class,134.81,15.00,295.68
4366,US-2012-104185,2014-09-03 00:00:00,2014-09-08 00:00:00,Second Class,31.29,1.00,120.33
4367,US-2012-104430,2014-10-22 00:00:00,2014-10-26 00:00:00,Standard Class,-7.76,4.00,5.18
4368,US-2012-105676,2014-12-01 00:00:00,2014-12-02 00:00:00,Same Day,-4.01,4.00,6.69
4369,US-2012-106495,2014-06-15 00:00:00,2014-06-17 00:00:00,First Class,-0.73,1.00,11.67
4370,US-2012-106873,2014-09-24 00:00:00,2014-09-29 00:00:00,Second Class,5.67,11.00,54.24
4371,US-2012-107349,2014-07-13 00:00:00,2014-07-15 00:00:00,First Class,-66.51,6.00,41.57
4372,US-2012-107944,2014-03-23 00:00:00,2014-03-25 00:00:00,First Class,178.89,14.00,432.69
4373,US-2012-108966,2014-10-11 00:00:00,2014-10-18 00:00:00,Standard Class,-380.51,7.00,979.95
4374,US-2012-109015,2014-09-06 00:00:00,2014-09-12 00:00:00,Standard Class,103.49,3.00,346.37
4375,US-2012-110163,2014-11-01 00:00:00,2014-11-04 00:00:00,First Class,1.77,1.00,7.88
4376,US-2012-110261,2014-12-19 00:00:00,2014-12-23 00:00:00,Second Class,13.86,3.00,158.38
4377,US-2012-110569,2014-05-23 00:00:00,2014-05-30 00:00:00,Standard Class,0.91,11.00,140.99
4378,US-2012-111927,2014-11-14 00:00:00,2014-11-19 00:00:00,Standard Class,36.03,5.00,96.10
4379,US-2012-112508,2014-03-24 00:00:00,2014-03-30 00:00:00,Standard Class,0.52,2.00,6.99
4380,US-2012-113327,2014-05-26 00:00:00,2014-05-29 00:00:00,Second Class,114.56,14.00,352.17
4381,US-2012-113593,2014-04-18 00:00:00,2014-04-20 00:00:00,First Class,30.01,3.00,115.44
4382,US-2012-114741,2014-12-06 00:00:00,2014-12-10 00:00:00,Standard Class,248.64,9.00,1347.27
4383,US-2012-114839,2014-04-26 00:00:00,2014-04-30 00:00:00,Standard Class,-5.83,2.00,408.42
4384,US-2012-115238,2014-04-30 00:00:00,2014-05-04 00:00:00,Standard Class,89.20,22.00,281.16
4385,US-2012-115343,2014-09-22 00:00:00,2014-09-25 00:00:00,First Class,-1.47,8.00,673.58
4386,US-2012-116981,2014-03-26 00:00:00,2014-03-28 00:00:00,Second Class,285.62,10.00,1098.53
4387,US-2012-117184,2014-05-17 00:00:00,2014-05-21 00:00:00,Standard Class,-44.99,8.00,47.37
4388,US-2012-117492,2014-08-07 00:00:00,2014-08-09 00:00:00,First Class,20.17,9.00,77.58
4389,US-2012-118766,2014-10-15 00:00:00,2014-10-22 00:00:00,Standard Class,-5.26,11.00,8.42
4390,US-2012-118906,2014-03-10 00:00:00,2014-03-10 00:00:00,Same Day,25.15,6.00,89.82
4391,US-2012-118983,2014-11-22 00:00:00,2014-11-26 00:00:00,Standard Class,-127.67,8.00,71.35
4392,US-2012-119312,2014-10-02 00:00:00,2014-10-07 00:00:00,Second Class,75.70,14.00,270.34
4393,US-2012-120131,2014-12-18 00:00:00,2014-12-23 00:00:00,Standard Class,-145.52,9.00,646.78
4394,US-2012-120502,2014-04-13 00:00:00,2014-04-19 00:00:00,Standard Class,64.80,6.00,372.10
4395,US-2012-120572,2014-12-11 00:00:00,2014-12-15 00:00:00,Standard Class,-8.98,2.00,12.83
4396,US-2012-120712,2014-12-20 00:00:00,2014-12-24 00:00:00,Standard Class,-2.22,4.00,88.80
4397,US-2012-120957,2014-12-07 00:00:00,2014-12-07 00:00:00,Same Day,6.22,2.00,12.96
4398,US-2012-122140,2014-04-02 00:00:00,2014-04-07 00:00:00,Standard Class,-79.31,12.00,130.29
4399,US-2012-122784,2014-07-20 00:00:00,2014-07-27 00:00:00,Standard Class,-169.70,16.00,1454.84
4400,US-2012-122910,2014-05-12 00:00:00,2014-05-16 00:00:00,Standard Class,20.16,2.00,201.58
4401,US-2012-123218,2014-12-20 00:00:00,2014-12-25 00:00:00,Standard Class,-8.62,9.00,775.01
4402,US-2012-123918,2014-10-15 00:00:00,2014-10-15 00:00:00,Same Day,-93.38,7.00,136.72
4403,US-2012-123960,2014-06-11 00:00:00,2014-06-16 00:00:00,Standard Class,68.99,22.00,207.82
4404,US-2012-124219,2014-08-07 00:00:00,2014-08-08 00:00:00,First Class,47.13,7.00,241.34
4405,US-2012-125374,2014-03-23 00:00:00,2014-03-29 00:00:00,Standard Class,-29.25,2.00,107.77
4406,US-2012-126214,2014-12-21 00:00:00,2014-12-24 00:00:00,Second Class,392.89,14.00,1717.97
4407,US-2012-126235,2014-10-15 00:00:00,2014-10-15 00:00:00,Same Day,6.17,2.00,17.14
4408,US-2012-126753,2014-08-16 00:00:00,2014-08-20 00:00:00,Standard Class,-115.90,20.00,832.45
4409,US-2012-126977,2014-09-17 00:00:00,2014-09-23 00:00:00,Standard Class,543.28,40.00,7678.23
4410,US-2012-127040,2014-12-06 00:00:00,2014-12-10 00:00:00,Standard Class,162.97,21.00,1782.17
4411,US-2012-128090,2014-08-16 00:00:00,2014-08-22 00:00:00,Standard Class,319.16,16.00,2200.33
4412,US-2012-128587,2014-12-24 00:00:00,2014-12-30 00:00:00,Standard Class,2306.74,9.00,4909.61
4413,US-2012-129007,2014-09-13 00:00:00,2014-09-15 00:00:00,First Class,272.58,23.00,1336.35
4414,US-2012-129553,2014-07-27 00:00:00,2014-08-02 00:00:00,Standard Class,0.30,3.00,29.97
4415,US-2012-129637,2014-12-17 00:00:00,2014-12-22 00:00:00,Standard Class,-34.01,8.00,234.69
4416,US-2012-130491,2014-02-08 00:00:00,2014-02-11 00:00:00,First Class,7.82,5.00,21.11
4417,US-2012-130512,2014-08-21 00:00:00,2014-08-25 00:00:00,Standard Class,-230.16,16.00,837.44
4418,US-2012-130519,2014-09-15 00:00:00,2014-09-15 00:00:00,Same Day,8.06,10.00,111.90
4419,US-2012-131359,2014-10-30 00:00:00,2014-11-02 00:00:00,Second Class,153.47,12.00,603.43
4420,US-2012-131842,2014-12-05 00:00:00,2014-12-08 00:00:00,First Class,10.96,2.00,97.42
4421,US-2012-132836,2014-06-01 00:00:00,2014-06-05 00:00:00,Standard Class,290.68,17.00,774.47
4422,US-2012-134026,2014-04-26 00:00:00,2014-05-02 00:00:00,Standard Class,-131.37,11.00,1001.76
4423,US-2012-134271,2014-04-18 00:00:00,2014-04-23 00:00:00,Second Class,10.31,3.00,21.93
4424,US-2012-134558,2014-12-19 00:00:00,2014-12-24 00:00:00,Second Class,426.81,18.00,3332.97
4425,US-2012-136259,2014-11-05 00:00:00,2014-11-08 00:00:00,First Class,-3.49,7.00,34.42
4426,US-2012-136427,2014-06-20 00:00:00,2014-06-23 00:00:00,First Class,15.74,7.00,125.94
4427,US-2012-136476,2014-04-05 00:00:00,2014-04-10 00:00:00,Standard Class,-115.72,1.00,157.79
4428,US-2012-136749,2014-12-25 00:00:00,2014-12-27 00:00:00,Second Class,121.11,11.00,433.78
4429,US-2012-136987,2014-04-11 00:00:00,2014-04-14 00:00:00,Second Class,240.26,6.00,692.73
4430,US-2012-137008,2014-10-02 00:00:00,2014-10-08 00:00:00,Standard Class,100.93,10.00,235.97
4431,US-2012-137533,2014-12-18 00:00:00,2014-12-18 00:00:00,Same Day,7.26,4.00,20.74
4432,US-2012-137960,2014-12-18 00:00:00,2014-12-18 00:00:00,Same Day,24.94,1.00,166.24
4433,US-2012-138093,2014-12-10 00:00:00,2014-12-16 00:00:00,Standard Class,220.17,23.00,776.44
4434,US-2012-138121,2014-12-17 00:00:00,2014-12-17 00:00:00,Same Day,252.89,21.00,1233.61
4435,US-2012-138303,2014-09-03 00:00:00,2014-09-07 00:00:00,Standard Class,-137.48,10.00,755.10
4436,US-2012-138716,2014-09-17 00:00:00,2014-09-20 00:00:00,First Class,7.82,3.00,25.03
4437,US-2012-138919,2014-09-17 00:00:00,2014-09-21 00:00:00,Standard Class,-103.27,2.00,344.22
4438,US-2012-139675,2014-03-13 00:00:00,2014-03-18 00:00:00,Second Class,194.73,12.00,1242.90
4439,US-2012-139759,2014-08-25 00:00:00,2014-08-30 00:00:00,Standard Class,34.26,5.00,146.74
4440,US-2012-140200,2014-07-26 00:00:00,2014-07-28 00:00:00,First Class,-204.45,3.00,393.17
4441,US-2012-140851,2014-07-13 00:00:00,2014-07-15 00:00:00,Second Class,18.66,6.00,38.88
4442,US-2012-141453,2014-11-30 00:00:00,2014-12-03 00:00:00,Second Class,-5.82,3.00,3.88
4443,US-2012-141684,2014-06-29 00:00:00,2014-07-04 00:00:00,Standard Class,11.23,4.00,24.96
4444,US-2012-142020,2014-06-04 00:00:00,2014-06-08 00:00:00,Second Class,26.30,7.00,65.72
4445,US-2012-142811,2014-04-02 00:00:00,2014-04-07 00:00:00,Standard Class,32.93,5.00,87.80
4446,US-2012-144771,2014-10-02 00:00:00,2014-10-04 00:00:00,First Class,-1.61,4.00,64.07
4447,US-2012-145121,2014-10-02 00:00:00,2014-10-06 00:00:00,Standard Class,13.18,5.00,26.90
4448,US-2012-145422,2014-12-03 00:00:00,2014-12-07 00:00:00,Standard Class,-29.61,3.00,359.50
4449,US-2012-145436,2014-02-28 00:00:00,2014-03-04 00:00:00,Standard Class,15.57,10.00,551.26
4450,US-2012-146745,2014-09-03 00:00:00,2014-09-08 00:00:00,Standard Class,-10.81,4.00,135.94
4451,US-2012-147242,2014-09-10 00:00:00,2014-09-14 00:00:00,Standard Class,224.83,13.00,702.74
4452,US-2012-147662,2014-02-14 00:00:00,2014-02-19 00:00:00,Standard Class,-92.84,13.00,427.55
4453,US-2012-147739,2014-12-25 00:00:00,2014-12-29 00:00:00,Standard Class,-68.39,4.00,547.14
4454,US-2012-148817,2014-12-01 00:00:00,2014-12-07 00:00:00,Standard Class,47.35,8.00,125.64
4455,US-2012-149629,2014-07-17 00:00:00,2014-07-20 00:00:00,Second Class,5.80,5.00,231.92
4456,US-2012-149692,2014-12-06 00:00:00,2014-12-12 00:00:00,Standard Class,-4.85,7.00,2.77
4457,US-2012-150161,2014-07-25 00:00:00,2014-07-29 00:00:00,Standard Class,-18.46,4.00,25.18
4458,US-2012-150231,2014-03-16 00:00:00,2014-03-20 00:00:00,Second Class,6.31,3.00,17.52
4459,US-2012-150630,2014-09-17 00:00:00,2014-09-21 00:00:00,Standard Class,-1647.94,28.00,3329.43
4460,US-2012-151407,2014-11-08 00:00:00,2014-11-12 00:00:00,Standard Class,76.55,4.00,263.96
4461,US-2012-151435,2014-09-06 00:00:00,2014-09-09 00:00:00,Second Class,22.35,1.00,85.98
4462,US-2012-152128,2014-05-25 00:00:00,2014-05-27 00:00:00,Second Class,68.21,5.00,149.20
4463,US-2012-153283,2014-11-12 00:00:00,2014-11-18 00:00:00,Standard Class,7.31,2.00,15.56
4464,US-2012-153374,2014-02-09 00:00:00,2014-02-13 00:00:00,Second Class,89.99,6.00,479.95
4465,US-2012-153500,2014-07-03 00:00:00,2014-07-05 00:00:00,First Class,29.53,13.00,458.07
4466,US-2012-154389,2014-11-27 00:00:00,2014-12-03 00:00:00,Standard Class,-162.23,8.00,748.75
4467,US-2012-155369,2014-04-19 00:00:00,2014-04-25 00:00:00,Standard Class,-564.98,6.00,329.96
4468,US-2012-156496,2014-08-10 00:00:00,2014-08-16 00:00:00,Standard Class,21.89,15.00,711.78
4469,US-2012-156797,2014-08-11 00:00:00,2014-08-15 00:00:00,Standard Class,37.61,4.00,149.96
4470,US-2012-156867,2014-11-13 00:00:00,2014-11-17 00:00:00,Standard Class,-56.53,12.00,378.14
4471,US-2012-157014,2014-10-03 00:00:00,2014-10-06 00:00:00,Second Class,-40.16,10.00,139.54
4472,US-2012-157154,2014-01-10 00:00:00,2014-01-15 00:00:00,Standard Class,-373.30,4.00,1018.10
4473,US-2012-158589,2014-11-20 00:00:00,2014-11-24 00:00:00,Standard Class,8.01,3.00,32.04
4474,US-2012-158911,2014-07-05 00:00:00,2014-07-11 00:00:00,Standard Class,5.01,5.00,16.71
4475,US-2012-159499,2014-11-21 00:00:00,2014-11-23 00:00:00,Second Class,32.40,13.00,365.50
4476,US-2012-159513,2014-04-02 00:00:00,2014-04-09 00:00:00,Standard Class,24.29,3.00,71.98
4477,US-2012-159982,2014-11-28 00:00:00,2014-12-04 00:00:00,Standard Class,32.68,22.00,796.32
4478,US-2012-160150,2014-07-19 00:00:00,2014-07-20 00:00:00,First Class,-1.35,1.00,2.03
4479,US-2012-160563,2014-10-20 00:00:00,2014-10-24 00:00:00,Standard Class,92.48,9.00,255.99
4480,US-2012-160857,2014-05-08 00:00:00,2014-05-15 00:00:00,Standard Class,1082.95,18.00,3384.52
4481,US-2012-161347,2014-09-13 00:00:00,2014-09-19 00:00:00,Standard Class,-2.01,1.00,2.41
4482,US-2012-161466,2014-09-24 00:00:00,2014-09-27 00:00:00,Second Class,0.60,2.00,6.85
4483,US-2012-161991,2014-09-26 00:00:00,2014-09-28 00:00:00,Second Class,372.68,12.00,1116.48
4484,US-2012-163279,2014-03-22 00:00:00,2014-03-26 00:00:00,Standard Class,250.17,9.00,1685.46
4485,US-2012-163433,2014-04-18 00:00:00,2014-04-22 00:00:00,Second Class,22.29,21.00,544.41
4486,US-2012-163685,2014-06-01 00:00:00,2014-06-05 00:00:00,Standard Class,4.04,18.00,47.97
4487,US-2012-163783,2014-12-27 00:00:00,2015-01-01 00:00:00,Standard Class,-3.17,3.00,12.67
4488,US-2012-163825,2014-06-16 00:00:00,2014-06-19 00:00:00,First Class,1177.39,5.00,3184.36
4489,US-2012-164175,2014-04-30 00:00:00,2014-05-05 00:00:00,Standard Class,-15.22,5.00,213.12
4490,US-2012-164238,2014-08-16 00:00:00,2014-08-20 00:00:00,Standard Class,-201.65,10.00,346.16
4491,US-2012-164308,2014-09-24 00:00:00,2014-09-27 00:00:00,First Class,213.70,6.00,821.94
4492,US-2012-164357,2014-11-25 00:00:00,2014-11-29 00:00:00,Standard Class,1.48,5.00,13.12
4493,US-2012-164448,2014-10-31 00:00:00,2014-11-04 00:00:00,Second Class,216.29,26.00,481.70
4494,US-2012-164966,2014-07-30 00:00:00,2014-08-01 00:00:00,First Class,38.97,6.00,155.88
4495,US-2012-165449,2014-11-22 00:00:00,2014-11-26 00:00:00,Standard Class,-1.36,4.00,27.17
4496,US-2012-165512,2014-05-24 00:00:00,2014-05-26 00:00:00,Second Class,-176.59,13.00,610.31
4497,US-2012-165743,2014-11-20 00:00:00,2014-11-23 00:00:00,Second Class,-258.60,15.00,160.27
4498,US-2012-166520,2014-07-16 00:00:00,2014-07-19 00:00:00,First Class,231.60,13.00,680.78
4499,US-2012-167220,2014-12-12 00:00:00,2014-12-16 00:00:00,Standard Class,6.43,4.00,22.37
4500,US-2012-168704,2014-04-13 00:00:00,2014-04-17 00:00:00,Standard Class,-140.58,9.00,1061.33
4501,US-2012-168732,2014-12-10 00:00:00,2014-12-16 00:00:00,Standard Class,34.35,11.00,129.64
4502,US-2012-168914,2014-05-21 00:00:00,2014-05-27 00:00:00,Standard Class,-52.96,8.00,20.77
4503,US-2012-168935,2014-11-27 00:00:00,2014-12-02 00:00:00,Standard Class,-158.06,6.00,459.43
4504,US-2013-100405,2015-08-27 00:00:00,2015-08-29 00:00:00,Second Class,3.80,2.00,8.26
4505,US-2013-100419,2015-12-17 00:00:00,2015-12-21 00:00:00,Second Class,-7.90,3.00,4.79
4506,US-2013-100461,2015-01-08 00:00:00,2015-01-12 00:00:00,Standard Class,456.97,13.00,1671.93
4507,US-2013-100566,2015-09-04 00:00:00,2015-09-10 00:00:00,Standard Class,-90.25,3.00,83.95
4508,US-2013-100720,2015-07-17 00:00:00,2015-07-22 00:00:00,Standard Class,-143.42,9.00,644.20
4509,US-2013-100839,2015-10-14 00:00:00,2015-10-18 00:00:00,Standard Class,-461.20,8.00,752.41
4510,US-2013-101196,2015-05-13 00:00:00,2015-05-18 00:00:00,Standard Class,-19.56,2.00,82.37
4511,US-2013-101497,2015-09-30 00:00:00,2015-10-02 00:00:00,Second Class,9.11,1.00,18.97
4512,US-2013-101616,2015-09-04 00:00:00,2015-09-07 00:00:00,First Class,41.02,8.00,87.28
